Survived,Pclass,Sex,Age,HasCabin,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Fare_log,FamilySize,IsAlone
0,3,0,25.0,0,False,True,False,True,False,False,2.740840023925201,1,1
0,3,0,41.0,0,False,True,False,True,False,False,2.094945728215801,1,1
1,3,0,20.0,0,False,False,False,True,False,False,2.1076888046179385,1,1
1,1,1,36.0,1,False,True,False,False,True,False,4.795790545596741,4,0
0,3,0,16.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
1,1,1,51.0,1,False,True,False,False,True,False,4.368919865004903,2,0
0,1,0,40.0,0,False,False,False,False,False,True,3.703768066607687,1,1
0,3,1,30.5,0,True,False,True,False,False,False,2.169053700369523,1,1
0,3,0,25.0,0,True,False,False,True,False,False,3.224857896545748,2,0
0,3,0,32.0,0,False,True,False,True,False,False,2.236712348843338,1,1
0,3,0,24.0,0,False,True,False,True,False,False,2.3513752571634776,1,1
0,3,0,48.0,0,False,True,False,True,False,False,2.180891922715322,1,1
0,2,1,57.0,1,False,True,False,False,True,False,2.4423470353692043,1,1
0,3,0,25.0,0,False,False,False,True,False,False,2.1071782966514356,1,1
1,2,1,54.0,0,False,True,False,False,True,False,3.1780538303479458,5,0
0,3,0,18.0,0,False,True,False,True,False,False,2.169053700369523,1,1
0,3,0,25.0,1,True,False,False,True,False,False,2.169053700369523,1,1
1,3,1,5.0,0,False,True,True,False,False,False,2.600836116795061,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.1676241075599285,1,1
1,1,1,43.0,1,False,True,False,False,True,False,5.35817698994543,2,0
1,3,1,13.0,0,False,False,True,False,False,False,2.1076888046179385,1,1
1,1,1,17.0,1,False,True,False,False,True,False,4.060443010546419,2,0
0,1,0,29.0,1,False,True,False,True,False,False,3.4339872044851463,1,1
0,3,0,25.0,0,False,True,False,True,False,False,3.196630215920881,4,0
0,3,0,25.0,0,False,True,False,True,False,False,2.0856720914304723,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1102132003465894,1,1
1,3,1,18.0,0,False,True,True,False,False,False,2.139571923732859,1,1
0,3,0,8.0,0,True,False,False,False,False,False,3.405355391810819,6,0
1,3,0,1.0,0,False,True,False,False,False,False,3.0715352369694915,4,0
0,1,0,46.0,1,False,False,False,True,False,False,4.384523514872469,1,1
0,3,0,25.0,0,True,False,False,True,False,False,2.169053700369523,1,1
0,2,0,16.0,0,False,True,False,True,False,False,3.295836866004329,1,1
0,3,1,21.5,0,False,True,True,False,False,False,4.256321678298823,11,0
0,1,0,40.0,0,False,False,False,True,False,False,3.4561841799918147,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,2,0,39.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
1,1,1,49.0,1,False,True,False,False,False,True,3.2932111997353943,1,1
1,3,1,31.0,0,False,True,False,False,True,False,2.270402752283094,1,1
0,3,0,30.0,0,False,False,False,True,False,False,2.1076888046179385,1,1
0,3,1,30.0,0,False,True,False,False,True,False,3.224857896545748,3,0
0,2,0,34.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
1,2,1,31.0,0,False,True,False,False,True,False,3.305053521109253,3,0
1,1,0,11.0,1,False,True,False,False,False,False,4.795790545596741,4,0
1,3,0,0.42,0,False,False,False,False,False,False,2.2530481500547457,2,0
1,3,0,27.0,0,False,True,False,True,False,False,2.076311648670908,1,1
0,3,0,31.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
0,1,0,39.0,1,False,True,False,True,False,False,0.0,1,1
0,3,1,18.0,0,False,True,True,False,False,False,2.1719067693519296,1,1
0,2,0,39.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
1,1,1,33.0,1,False,True,False,False,True,False,3.9908341858524357,2,0
0,3,0,26.0,0,False,True,False,True,False,False,2.184645795129359,1,1
0,3,0,39.0,0,False,True,False,True,False,False,3.224857896545748,1,1
0,2,0,35.0,0,False,True,False,True,False,False,2.4423470353692043,1,1
0,3,1,6.0,0,False,True,True,False,False,False,3.4742929367327062,7,0
0,3,0,30.5,0,False,True,False,True,False,False,2.2027647577118348,1,1
0,1,0,40.0,1,False,True,False,True,False,False,0.0,1,1
0,3,1,23.0,0,False,True,True,False,False,False,2.188856327665703,1,1
0,2,0,31.0,0,False,False,False,True,False,False,3.637696679934592,3,0
0,3,0,43.0,0,False,True,False,True,False,False,2.0082140323914683,1,1
0,3,0,10.0,0,False,True,False,False,False,False,3.3638415951183864,6,0
1,1,1,52.0,1,False,True,False,False,True,False,4.548599834499697,3,0
1,3,0,27.0,0,False,True,False,True,False,False,2.2682524139135403,1,1
0,1,0,38.0,0,False,True,False,False,False,True,0.0,1,1
1,3,1,27.0,1,False,True,False,False,True,False,2.600836116795061,2,0
0,3,0,2.0,0,False,True,False,False,False,False,3.705920919968788,6,0
0,3,0,25.0,0,True,False,False,True,False,False,2.0731719286662407,1,1
0,3,0,25.0,0,False,True,False,True,False,False,4.05171190165724,1,1
1,2,0,1.0,0,False,False,False,False,False,False,3.637696679934592,3,0
1,3,0,25.0,0,True,False,False,True,False,False,2.169053700369523,1,1
1,1,1,62.0,1,False,True,False,False,True,False,4.394449154672439,1,1
1,3,1,15.0,0,False,False,False,False,True,False,2.737880811060884,2,0
1,2,0,0.83,0,False,True,False,False,False,False,2.9831534913471307,3,0
0,3,0,25.0,0,False,False,False,True,False,False,2.1076888046179385,1,1
0,3,0,23.0,0,False,True,False,True,False,False,2.180891922715322,1,1
0,3,0,18.0,0,False,True,False,True,False,False,2.2300144001592104,1,1
1,1,1,39.0,1,False,False,True,False,False,False,4.432699549165613,3,0
0,3,0,21.0,0,False,True,False,True,False,False,2.2682524139135403,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.2027647577118348,1,1
1,3,0,32.0,0,False,True,False,True,False,False,4.05171190165724,1,1
1,1,0,40.0,1,False,False,False,True,False,False,3.4242626545931514,1,1
0,3,0,20.0,0,False,True,False,True,False,False,2.188856327665703,1,1
0,2,0,16.0,0,False,True,False,True,False,False,2.4423470353692043,1,1
1,1,1,30.0,0,False,False,True,False,False,False,3.4657359027997265,1,1
0,3,0,34.5,0,False,False,False,True,False,False,2.006534770871748,1,1
0,3,0,17.0,0,False,True,False,True,False,False,2.2682524139135403,1,1
0,3,0,42.0,0,False,True,False,True,False,False,2.145931282948669,1,1
0,3,0,25.0,0,False,True,False,True,False,False,4.256321678298823,11,0
0,3,0,35.0,0,False,False,False,True,False,False,2.1855792552411137,1,1
0,2,0,28.0,0,False,True,False,False,False,True,3.5263605246161616,2,0
1,1,1,35.0,1,False,False,False,False,True,False,4.500966778400217,2,0
0,3,0,4.0,0,False,True,False,False,False,False,3.4742929367327062,7,0
0,3,0,74.0,0,False,True,False,True,False,False,2.1719067693519296,1,1
0,3,1,9.0,0,False,False,True,False,False,False,2.7878344138303452,3,0
1,1,1,16.0,1,False,True,True,False,False,False,3.6988297849671046,2,0
0,2,1,44.0,0,False,True,False,False,True,False,3.295836866004329,2,0
1,3,1,18.0,0,False,True,False,False,True,False,2.336986519711378,2,0
1,1,1,45.0,0,False,True,False,False,True,False,5.11118445372147,3,0
1,1,0,51.0,1,False,True,False,True,False,False,3.3160025355989236,1,1
1,3,1,24.0,0,False,False,False,False,True,False,3.0085645861193133,4,0
0,3,0,25.0,0,False,False,False,True,False,False,2.1076888046179385,1,1
0,3,0,41.0,0,False,True,False,True,False,False,2.7152442616824506,3,0
0,2,0,21.0,0,False,True,False,True,False,False,2.5257286443082556,2,0
1,1,1,48.0,1,False,True,False,False,True,False,3.2932111997353943,1,1
0,3,1,21.5,0,False,True,True,False,False,False,4.256321678298823,11,0
0,2,0,24.0,0,False,True,False,True,False,False,2.6390573296152584,1,1
1,2,1,42.0,0,False,True,False,False,True,False,2.6390573296152584,1,1
1,2,1,27.0,0,False,False,True,False,False,False,2.698558631668595,2,0
0,1,0,31.0,1,False,True,False,True,False,False,3.941500250945973,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.3513752571634776,1,1
1,3,0,4.0,0,False,True,False,False,False,False,2.495953738718064,3,0
0,3,0,26.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,1,1,47.0,1,False,True,False,False,True,False,3.9806942251907276,3,0
0,1,0,33.0,1,False,True,False,True,False,False,1.791759469228055,1,1
0,3,0,47.0,0,False,True,False,True,False,False,2.302585092994046,1,1
1,2,1,28.0,0,False,False,False,False,True,False,3.2188758248682006,2,0
1,3,1,15.0,0,False,False,True,False,False,False,2.1071782966514356,1,1
0,3,0,20.0,0,False,True,False,True,False,False,2.3837779082709782,1,1
0,3,0,19.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
1,1,1,56.0,1,False,False,False,False,True,False,4.432699549165613,2,0
1,2,1,25.0,0,False,True,False,False,True,False,3.295836866004329,2,0
0,3,0,33.0,0,False,True,False,True,False,False,2.1855792552411137,1,1
0,3,1,22.0,0,False,True,True,False,False,False,2.4437981558973862,1,1
0,2,0,28.0,0,False,True,False,True,False,False,2.4423470353692043,1,1
0,3,0,25.0,0,False,True,False,True,False,False,2.0856720914304723,1,1
0,3,1,39.0,0,True,False,False,False,True,False,3.405355391810819,6,0
0,2,0,27.0,0,False,True,False,False,False,True,2.6390573296152584,1,1
1,1,1,19.0,1,False,True,True,False,False,False,3.4339872044851463,1,1
0,3,1,21.5,0,False,True,True,False,False,False,3.196630215920881,4,0
1,1,0,26.0,1,False,False,False,True,False,False,3.4339872044851463,1,1
0,3,0,32.0,0,True,False,False,True,False,False,2.169053700369523,1,1
